61000	0.007150936095190978	0.005859542538821232	2.1170386169995834e-08
62000	0.007172101603158398	0.005867393287541081	2.1043682509956743e-08
63000	0.007193158925225858	0.0058723434153464945	2.0965325553640667e-08
64000	0.007214142345813966	0.005883325593956314	2.0794011747775818e-08
65000	0.0072349450927378205	0.005883342635122376	2.0793883963314537e-08
66000	0.007255651935558707	0.005887879940369069	2.0723818108933942e-08
67000	0.007276281534053034	0.005887776232586416	2.072395972338236e-08
68000	0.007297046028919822	0.0058925498154976195	2.0654356079738267e-08
69000	0.007317501645249325	0.0059704640300680175	1.9522284277989952e-08
70000	0.0073368932711160295	0.0059816773607681995	1.936022729068329e-08
71000	0.007356226788806224	0.005987649135382591	1.9275741597515954e-08
72000	0.007375572839208034	0.005988712230438458	1.9261952899577457e-08
73000	0.007394956122658069	0.005988891162211244	1.9261163841737302e-08
74000	0.007414350636101414	0.005989051308421277	1.9260801725407264e-08
75000	0.0074333186394279875	0.005987657245490728	1.9275485252496774e-08
76000	0.007452582117448909	0.00599046531150732	1.923837902554722e-08
77000	0.0074718183374290325	0.006003691686177092	1.906657988638883e-08
78000	0.007490414298410823	0.006039769487719351	1.8598010393480423e-08
79000	0.007508706040531912	0.006071557494534119	1.8191753746807485e-08
80000	0.007526786172612562	0.006103401599648078	1.779230716205606e-08
81000	0.007544821669247285	0.006105105041710626	1.7774279352304432e-08
82000	0.0075624984186564385	0.006105865552264637	1.7763815443802443e-08
83000	0.007580277372143838	0.0061323928222484165	1.7444392167414732e-08
84000	0.007597696610754295	0.006161560369779125	1.7096860011609178e-08
85000	0.007614503283737113	0.006173618482740541	1.695158589407731e-08
86000	0.00763082487926237	0.006215961039550466	1.6451905112929113e-08
87000	0.007647349057301327	0.006221105572089129	1.639360327830113e-08
88000	0.007663812492021295	0.0062340840983922735	1.6246913563966155e-08
89000	0.007680058098575425	0.006234070898692468	1.6247047189696137e-08
90000	0.00769621161849157	0.00625908451560056	1.5968078921011216e-08
91000	0.007712167916531855	0.006270683591634366	1.584048708678559e-08
92000	0.007728056455675834	0.006288336340061601	1.5649131691459066e-08
93000	0.007743531218304647	0.006298589603183155	1.5537006614209584e-08
94000	0.007759185737582599	0.006299676359076601	1.552669551602128e-08
95000	0.007774600493436519	0.00630266562274687	1.5494051270417362e-08
96000	0.007789909614612411	0.006310979292561095	1.540552418803455e-08
97000	0.0078053824641669016	0.0063111007708949165	1.5404965910020468e-08
98000	0.007820769065462111	0.00632016603317422	1.5312275839672357e-08
99000	0.007835803493997994	0.006372529655178838	1.4780543826456136e-08
100000	0.007850526762603024	0.006411930007581671	1.4385967550213521e-08
